time,projectId,userId,rr
1667999197.003,SCAI_PILOT,user_sensei_642,594
1667999201.0,SCAI_PILOT,user_sensei_642,346
1667999202.0,SCAI_PILOT,user_sensei_642,1529
1667999202.001,SCAI_PILOT,user_sensei_642,441
1667999202.002,SCAI_PILOT,user_sensei_642,595
1667999204.0,SCAI_PILOT,user_sensei_642,341
1667999209.0,SCAI_PILOT,user_sensei_642,324
1667999209.001,SCAI_PILOT,user_sensei_642,393
1667999210.0,SCAI_PILOT,user_sensei_642,937
1667999210.001,SCAI_PILOT,user_sensei_642,540
1667999210.002,SCAI_PILOT,user_sensei_642,399
1667999212.0,SCAI_PILOT,user_sensei_642,437
1667999212.001,SCAI_PILOT,user_sensei_642,391
1667999215.0,SCAI_PILOT,user_sensei_642,405
1667999217.0,SCAI_PILOT,user_sensei_642,381
1667999217.001,SCAI_PILOT,user_sensei_642,371
1667999217.002,SCAI_PILOT,user_sensei_642,395
1667999218.0,SCAI_PILOT,user_sensei_642,404
1667999220.0,SCAI_PILOT,user_sensei_642,382
1667999220.001,SCAI_PILOT,user_sensei_642,400
1667999220.002,SCAI_PILOT,user_sensei_642,313
1667999222.0,SCAI_PILOT,user_sensei_642,389
1667999223.0,SCAI_PILOT,user_sensei_642,648
1667999223.001,SCAI_PILOT,user_sensei_642,399
1667999223.002,SCAI_PILOT,user_sensei_642,321
1667999223.003,SCAI_PILOT,user_sensei_642,365
1667999223.004,SCAI_PILOT,user_sensei_642,353
1667999225.0,SCAI_PILOT,user_sensei_642,404
1667999225.001,SCAI_PILOT,user_sensei_642,406
1667999225.002,SCAI_PILOT,user_sensei_642,510
1667999226.0,SCAI_PILOT,user_sensei_642,355
1667999226.001,SCAI_PILOT,user_sensei_642,392
1667999226.002,SCAI_PILOT,user_sensei_642,621
1667999226.003,SCAI_PILOT,user_sensei_642,402
1667999228.0,SCAI_PILOT,user_sensei_642,371
1667999228.001,SCAI_PILOT,user_sensei_642,602
1667999229.0,SCAI_PILOT,user_sensei_642,332
1667999229.001,SCAI_PILOT,user_sensei_642,344
1667999230.0,SCAI_PILOT,user_sensei_642,1035
1667999230.001,SCAI_PILOT,user_sensei_642,382
1667999231.0,SCAI_PILOT,user_sensei_642,324
1667999242.0,SCAI_PILOT,user_sensei_642,308
1667999242.001,SCAI_PILOT,user_sensei_642,599
1667999244.0,SCAI_PILOT,user_sensei_642,322
1667999247.0,SCAI_PILOT,user_sensei_642,344
1667999247.001,SCAI_PILOT,user_sensei_642,378
1667999247.002,SCAI_PILOT,user_sensei_642,778
1667999249.0,SCAI_PILOT,user_sensei_642,410
1667999249.001,SCAI_PILOT,user_sensei_642,402
1667999250.0,SCAI_PILOT,user_sensei_642,562
1667999250.001,SCAI_PILOT,user_sensei_642,305
1667999250.002,SCAI_PILOT,user_sensei_642,388
1667999250.003,SCAI_PILOT,user_sensei_642,386
1667999250.004,SCAI_PILOT,user_sensei_642,332
1667999252.0,SCAI_PILOT,user_sensei_642,392
1667999255.0,SCAI_PILOT,user_sensei_642,501
1667999255.001,SCAI_PILOT,user_sensei_642,1486
1667999257.0,SCAI_PILOT,user_sensei_642,311
1667999257.001,SCAI_PILOT,user_sensei_642,346
1667999258.0,SCAI_PILOT,user_sensei_642,1005
1667999258.001,SCAI_PILOT,user_sensei_642,352
