projectId,userId,time,ecg
SCAI-ECG-BP,user_sensei_223,1668437749.860875,-4.664
SCAI-ECG-BP,user_sensei_223,1668437749.8686874,-4.693
SCAI-ECG-BP,user_sensei_223,1668437749.8765,-4.725
SCAI-ECG-BP,user_sensei_223,1668437749.8843124,-4.756
SCAI-ECG-BP,user_sensei_223,1668437749.892125,-4.048
SCAI-ECG-BP,user_sensei_223,1668437749.8999374,-3.965
SCAI-ECG-BP,user_sensei_223,1668437749.90775,-4.481
SCAI-ECG-BP,user_sensei_223,1668437749.9155624,-4.752
SCAI-ECG-BP,user_sensei_223,1668437749.923375,-4.483
SCAI-ECG-BP,user_sensei_223,1668437749.9311874,-4.302
SCAI-ECG-BP,user_sensei_223,1668437749.939,-4.282
SCAI-ECG-BP,user_sensei_223,1668437749.9468124,-4.325
