projectId,userId,time,x,y,z
SCAI-ECG-BP,user_sensei_223,1668437792.882,-204,1841,676
SCAI-ECG-BP,user_sensei_223,1668437793.082,-261,1804,717
SCAI-ECG-BP,user_sensei_223,1668437793.282,-449,1796,777
SCAI-ECG-BP,user_sensei_223,1668437793.482,-53,1998,689
SCAI-ECG-BP,user_sensei_223,1668437793.682,3,1939,424
SCAI-ECG-BP,user_sensei_223,1668437793.882,-550,1966,735
SCAI-ECG-BP,user_sensei_223,1668437794.082,104,1945,574
SCAI-ECG-BP,user_sensei_223,1668437794.282,96,1924,623
SCAI-ECG-BP,user_sensei_223,1668437794.482,190,2017,499
SCAI-ECG-BP,user_sensei_223,1668437794.682,180,1998,409
SCAI-ECG-BP,user_sensei_223,1668437794.882,298,2047,330
SCAI-ECG-BP,user_sensei_223,1668437795.082,191,1998,350
SCAI-ECG-BP,user_sensei_223,1668437795.282,136,1927,385
SCAI-ECG-BP,user_sensei_223,1668437795.482,182,1980,398
SCAI-ECG-BP,user_sensei_223,1668437795.682,268,1991,433
SCAI-ECG-BP,user_sensei_223,1668437795.882,301,1977,422
SCAI-ECG-BP,user_sensei_223,1668437796.082,438,2054,395
SCAI-ECG-BP,user_sensei_223,1668437796.282,444,2004,358
SCAI-ECG-BP,user_sensei_223,1668437796.482,404,2012,374
SCAI-ECG-BP,user_sensei_223,1668437796.682,363,1974,393
SCAI-ECG-BP,user_sensei_223,1668437796.882,426,1971,366
SCAI-ECG-BP,user_sensei_223,1668437797.082,354,1929,356
SCAI-ECG-BP,user_sensei_223,1668437797.282,303,2082,553
SCAI-ECG-BP,user_sensei_223,1668437797.482,247,1949,535
SCAI-ECG-BP,user_sensei_223,1668437797.682,218,1979,601
SCAI-ECG-BP,user_sensei_223,1668437797.882,131,1951,599
SCAI-ECG-BP,user_sensei_223,1668437798.082,176,1914,532
SCAI-ECG-BP,user_sensei_223,1668437798.282,293,2038,558
SCAI-ECG-BP,user_sensei_223,1668437798.482,242,1987,610
SCAI-ECG-BP,user_sensei_223,1668437798.682,246,1965,553
SCAI-ECG-BP,user_sensei_223,1668437798.882,290,1928,616
SCAI-ECG-BP,user_sensei_223,1668437799.082,376,1935,597
SCAI-ECG-BP,user_sensei_223,1668437799.282,332,1886,595
SCAI-ECG-BP,user_sensei_223,1668437799.482,307,1846,690
SCAI-ECG-BP,user_sensei_223,1668437799.682,290,1933,630
SCAI-ECG-BP,user_sensei_223,1668437799.882,403,1919,593
SCAI-ECG-BP,user_sensei_223,1668437800.082,338,1915,627
SCAI-ECG-BP,user_sensei_223,1668437800.282,380,1919,636
SCAI-ECG-BP,user_sensei_223,1668437800.482,355,1943,611
SCAI-ECG-BP,user_sensei_223,1668437800.682,396,1949,620
SCAI-ECG-BP,user_sensei_223,1668437800.882,307,1920,636
SCAI-ECG-BP,user_sensei_223,1668437801.082,293,1903,660
SCAI-ECG-BP,user_sensei_223,1668437801.282,341,1956,612
SCAI-ECG-BP,user_sensei_223,1668437801.482,367,1938,574
SCAI-ECG-BP,user_sensei_223,1668437801.682,157,1812,664
SCAI-ECG-BP,user_sensei_223,1668437801.882,-7,1889,829
SCAI-ECG-BP,user_sensei_223,1668437802.082,-431,1801,1081
SCAI-ECG-BP,user_sensei_223,1668437802.282,-283,1784,977
SCAI-ECG-BP,user_sensei_223,1668437802.482,-393,1936,879
SCAI-ECG-BP,user_sensei_223,1668437802.682,-67,1911,836
SCAI-ECG-BP,user_sensei_223,1668437802.882,-133,1975,958
SCAI-ECG-BP,user_sensei_223,1668437803.082,-104,1875,893
SCAI-ECG-BP,user_sensei_223,1668437803.282,-259,1891,826
SCAI-ECG-BP,user_sensei_223,1668437803.482,-338,1780,817
SCAI-ECG-BP,user_sensei_223,1668437803.682,-283,1842,829
SCAI-ECG-BP,user_sensei_223,1668437803.882,-333,1785,864
SCAI-ECG-BP,user_sensei_223,1668437804.082,-287,1792,851
SCAI-ECG-BP,user_sensei_223,1668437804.282,39,1967,708
SCAI-ECG-BP,user_sensei_223,1668437804.482,178,2005,653
SCAI-ECG-BP,user_sensei_223,1668437804.682,-124,1913,661
SCAI-ECG-BP,user_sensei_223,1668437804.882,-54,1867,680
SCAI-ECG-BP,user_sensei_223,1668437805.082,-544,2130,-113
SCAI-ECG-BP,user_sensei_223,1668437805.282,-659,1712,477
SCAI-ECG-BP,user_sensei_223,1668437805.482,-753,1856,506
SCAI-ECG-BP,user_sensei_223,1668437805.682,-857,2175,354
SCAI-ECG-BP,user_sensei_223,1668437805.882,-524,1948,585
SCAI-ECG-BP,user_sensei_223,1668437806.082,-81,1929,567
SCAI-ECG-BP,user_sensei_223,1668437806.282,-290,1743,616
SCAI-ECG-BP,user_sensei_223,1668437806.482,-621,2287,568
SCAI-ECG-BP,user_sensei_223,1668437806.682,-96,1881,588
SCAI-ECG-BP,user_sensei_223,1668437806.882,-368,1782,822
SCAI-ECG-BP,user_sensei_223,1668437807.082,-711,1992,-32
SCAI-ECG-BP,user_sensei_223,1668437807.282,-301,2138,-249
SCAI-ECG-BP,user_sensei_223,1668437807.482,12,1956,-223
SCAI-ECG-BP,user_sensei_223,1668437807.682,146,2013,-263
SCAI-ECG-BP,user_sensei_223,1668437807.882,495,2256,-231
SCAI-ECG-BP,user_sensei_223,1668437808.082,544,2229,-346
SCAI-ECG-BP,user_sensei_223,1668437808.282,-131,1457,-438
SCAI-ECG-BP,user_sensei_223,1668437808.482,61,1906,-436
SCAI-ECG-BP,user_sensei_223,1668437808.682,202,1935,-207
SCAI-ECG-BP,user_sensei_223,1668437808.882,447,2172,-348
SCAI-ECG-BP,user_sensei_223,1668437809.082,324,2022,-293
SCAI-ECG-BP,user_sensei_223,1668437809.282,319,2190,-298
SCAI-ECG-BP,user_sensei_223,1668437809.482,-201,2014,-46
SCAI-ECG-BP,user_sensei_223,1668437809.682,-447,2078,-256
SCAI-ECG-BP,user_sensei_223,1668437809.882,-98,2033,-288
SCAI-ECG-BP,user_sensei_223,1668437810.082,188,1882,-287
SCAI-ECG-BP,user_sensei_223,1668437810.282,-415,1942,-250
SCAI-ECG-BP,user_sensei_223,1668437810.482,366,2034,-251
SCAI-ECG-BP,user_sensei_223,1668437810.682,85,2182,156
SCAI-ECG-BP,user_sensei_223,1668437810.882,526,1987,-369
SCAI-ECG-BP,user_sensei_223,1668437811.082,1199,2309,-551
SCAI-ECG-BP,user_sensei_223,1668437811.282,482,2039,-285
SCAI-ECG-BP,user_sensei_223,1668437811.482,-64,1862,-283
SCAI-ECG-BP,user_sensei_223,1668437811.682,418,1902,-278
SCAI-ECG-BP,user_sensei_223,1668437811.882,627,1898,-387
SCAI-ECG-BP,user_sensei_223,1668437812.082,124,2133,-329
